Wavelength_nm,Absorbance
334.5,0.0007005490528894026
335.0,0.007246334006689603
335.5,0.0
336.0,0.005844799735990162
336.5,7.579645841230568e-05
337.0,0.0
337.5,0.0023282415618617117
338.0,0.0010103048710480161
338.5,0.0
339.0,0.0003597264643505858
339.5,0.0
340.0,0.000575200088502426
340.5,0.003317058336261899
341.0,0.00793546557519749
341.5,0.0
342.0,0.010668951416894801
342.5,0.0
343.0,0.0
343.5,0.0029437967070960473
344.0,0.0014068026019999666
344.5,0.0
345.0,0.0
345.5,0.0
346.0,0.0
346.5,0.004248739255812617
347.0,0.0017856804471257438
347.5,0.0
348.0,0.004498410664807113
348.5,0.0015368366223242546
349.0,0.004064589685147428
349.5,0.003148373673790847
350.0,0.0
350.5,0.0
351.0,0.003736594586235597
351.5,0.0030519548537627263
352.0,0.0
352.5,0.0005867059241198777
353.0,0.006388380711556045
353.5,0.0
354.0,0.00273552410297995
354.5,0.0
355.0,0.0
355.5,0.0054939040814381
356.0,0.004127097773864572
356.5,0.004067561125485976
357.0,0.006527404477639065
357.5,0.00010502761987106803
358.0,0.003409771624098166
358.5,0.0
359.0,0.0016208361263784553
359.5,0.0
360.0,0.0004849826246205847
360.5,0.002975787365323903
361.0,0.0
361.5,0.010461937803345282
362.0,0.0
362.5,0.0
363.0,0.005790555084451188
363.5,0.003958314038599497
364.0,0.003120599535924561
364.5,0.003141727902939496
365.0,0.0
365.5,0.0
366.0,0.0003790229663291612
366.5,0.0
367.0,0.004875598775643238
367.5,0.0
368.0,0.0
368.5,0.0
369.0,0.0020646573123449382
369.5,0.0
370.0,0.0
370.5,0.0012184360769223075
371.0,0.0012248328706915522
371.5,0.0
372.0,0.0
372.5,0.0011602496938754366
373.0,0.0
373.5,0.0
374.0,0.0
374.5,0.0
375.0,0.0015545378299381025
375.5,0.007376781086246653
376.0,0.0042882981171619055
376.5,0.0
377.0,0.0
377.5,0.0
378.0,0.0
378.5,0.0
379.0,0.0016135928019213384
379.5,0.0
380.0,0.002596732571339619
380.5,0.0076636945651145
381.0,0.0
381.5,0.002008558610553123
382.0,0.00345071995859977
382.5,0.0
383.0,0.0011204624090773044
383.5,6.296200392798753e-05
384.0,0.000488380492758474
384.5,0.0
385.0,0.00012255087130279773
385.5,0.002489991456233312
386.0,0.007255718038979751
386.5,0.004796354130429433
387.0,0.010765912287560322
387.5,0.0
388.0,0.004361603183604803
388.5,0.0009167100286928098
389.0,0.010949014666089142
389.5,0.0
390.0,0.0
390.5,0.0
391.0,0.0
391.5,0.0
392.0,0.0
392.5,0.0007519689323811327
393.0,0.0017087798788858668
393.5,0.009380854196079482
394.0,0.004752119190930289
394.5,0.0
395.0,0.0
395.5,0.0024595958575325434
396.0,0.0
396.5,0.009157293829271778
397.0,0.005897200603606441
397.5,0.0
398.0,0.0
398.5,0.006769361870827067
399.0,0.0
399.5,0.0061890815598673096
400.0,0.0
400.5,0.0
401.0,2.6218498590916263e-05
401.5,0.00023490296882371057
402.0,0.0
402.5,0.0031142496617374937
403.0,0.0
403.5,0.0
404.0,0.0006014781585594944
404.5,0.002572194170293745
405.0,0.003558074390444449
405.5,0.0
406.0,0.0
406.5,0.006388384109492546
407.0,0.0016615700598979584
407.5,0.0
408.0,0.007755759877612615
408.5,0.0005783731714642934
409.0,0.0058964859203191325
409.5,0.00033759240705054475
410.0,0.010303739624409936
410.5,0.008776704212216022
411.0,0.0
411.5,0.004857854754771777
412.0,0.0032268797479257376
412.5,0.006843157787661744
413.0,0.0
413.5,0.003430257299992197
414.0,0.005292122434247939
414.5,0.0
415.0,0.0
415.5,0.0
416.0,0.0
416.5,0.003587711278979812
417.0,0.007511785260480141
417.5,0.0003704739020988759
418.0,0.00814307772785646
418.5,0.0
419.0,0.0
419.5,0.0
420.0,0.0019203272446965364
420.5,0.0
421.0,0.0
421.5,0.0
422.0,0.0
422.5,0.0033483627441501925
423.0,0.0018329912304842415
423.5,0.0
424.0,0.0
424.5,0.0
425.0,0.0
425.5,0.004775711602506192
426.0,0.0
426.5,0.002520232577589222
427.0,0.0
427.5,0.0
428.0,0.0
428.5,0.0
429.0,0.0
429.5,0.0
430.0,0.009823625664581946
430.5,0.00017631775985864305
431.0,0.0
431.5,0.00106989955367111
432.0,0.0
432.5,0.0
433.0,0.003070833500217126
433.5,0.0037875385502365256
434.0,0.0
434.5,0.0
435.0,0.0
435.5,0.0
436.0,0.0
436.5,0.006834371337222624
437.0,0.008224838567506419
437.5,0.0
438.0,0.002882784815278832
438.5,0.0015562507727176805
439.0,0.015394404042276188
439.5,0.005597874557172884
440.0,0.0
440.5,0.0
441.0,0.0
441.5,0.0010173181793361155
442.0,0.0
442.5,0.0
443.0,0.0
443.5,0.0
444.0,0.008435708175362823
444.5,0.004408198784747253
445.0,0.0
445.5,0.00739972069445013
446.0,0.00038684153823809154
446.5,0.0
447.0,0.007615620386348287
447.5,0.0026945502184232933
448.0,0.0
448.5,0.0
449.0,0.0
449.5,0.0
450.0,0.004630887737658207
