Wavelength_nm,Absorbance
268.5,0.8005380695714486
269.0,0.7704931865125355
269.5,0.7387418429160647
270.0,0.7057248383023658
270.5,0.6718959317386263
271.0,0.6377120864981052
271.5,0.6036237020738208
272.0,0.57006506821039
272.5,0.537445269912577
273.0,0.5061397610702049
273.5,0.4764828076861665
274.0,0.44876098011799104
274.5,0.42320784777574594
275.0,0.40000000000000013
275.5,0.3792544841052268
276.0,0.3610277166229785
276.5,0.3453158874761595
277.0,0.3320568400548061
277.5,0.32113337385011365
278.0,0.31237788133111555
278.5,0.30557819797826996
279.0,0.30048451462690495
279.5,0.29681717525332796
280.0,0.29427516169763446
280.5,0.29254505009198184
281.0,0.29131021236245375
281.5,0.2902600303764608
282.0,0.2890988902577212
282.5,0.2875547300874234
283.0,0.28538692551178935
283.5,0.28239331440348453
284.0,0.2784161832664085
284.5,0.2733470639986258
285.0,0.26713021929669634
285.5,0.259764727664493
286.0,0.25130511387447446
286.5,0.24186050695876982
287.0,0.2315923444875999
287.5,0.2207106781186549
288.0,0.2094691702793527
288.5,0.19815890451388748
289.0,0.1871011616824537
289.5,0.17663934010900206
290.0,0.1671302192966963
290.5,0.15893478343508888
291.0,0.15240883219939858
291.5,0.147893612010693
292.0,0.14570670084504714
292.5,0.14613337385011382
293.0,0.149418665590979
293.5,0.1557603279836693
294.0,0.16530286129544358
294.5,0.1781327695284448
295.0,0.19427516169763429
295.5,0.21369178769783714
296.0,0.23628056243488388
296.5,0.26187659553338727
297.0,0.2902547071228677
297.5,0.32113337385011337
298.0,0.35418001426305284
298.5,0.3890174899210409
299.0,0.4252316688149989
299.5,0.4623798716607173
300.0,0.4999999999999997
300.5,0.5376201283392824
301.0,0.5747683311850008
301.5,0.6109825100789582
302.0,0.645819985736946
302.5,0.6788666261498859
303.0,0.7097452928771316
303.5,0.7381234044666117
304.0,0.7637194375651157
304.5,0.7863082123021625
305.0,0.8057248383023654
305.5,0.821867230471555
306.0,0.8346971387045565
306.5,0.844239672016331
307.0,0.8505813344090212
307.5,0.8538666261498864
308.0,0.8542932991549526
308.5,0.8521063879893067
309.0,0.8475911678006018
309.5,0.8410652165649108
310.0,0.8328697807033034
310.5,0.8233606598909975
311.0,0.8128988383175466
311.5,0.8018410954861128
312.0,0.7905308297206478
312.5,0.7792893218813453
313.0,0.7684076555124003
313.5,0.7581394930412308
314.0,0.7486948861255258
314.5,0.7402352723355073
315.0,0.7328697807033037
315.5,0.726652936001374
316.0,0.7215838167335913
316.5,0.7176066855965154
317.0,0.7146130744882107
317.5,0.7124452699125772
318.0,0.7109011097422787
318.5,0.7097399696235392
319.0,0.7086897876375463
319.5,0.7074549499080186
320.0,0.7057248383023661
320.5,0.7031828247466716
321.0,0.6995154853730949
321.5,0.6944218020217302
322.0,0.6876221186688849
322.5,0.6788666261498862
323.0,0.667943159945194
323.5,0.6546841125238407
324.0,0.6389722833770224
324.5,0.6207455158947741
325.0,0.6000000000000009
325.5,0.5767921522242538
326.0,0.5512390198820086
326.5,0.523517192313833
327.0,0.49386023892979586
327.5,0.462554730087423
328.0,0.4299349317896099
328.5,0.3963762979261791
329.0,0.3622879135018943
329.5,0.32810406826137495
330.0,0.29427516169763507
330.5,0.26125815708393624
331.0,0.22950681348746427
331.5,0.19946193042855107
332.0,0.1715418397992263
332.5,0.14613337385011343
333.0,0.12358352663679983
333.5,0.10419200956581083
334.0,0.08820488000737794
334.5,0.07580939587959833
335.0,0.0671302192966963
335.5,0.062227059545465424
336.0,0.06109381061544343
336.5,0.06365920212109585
337.0,0.06978894561261019
337.5,0.07928932188134534
338.0,0.09191211982085783
338.5,0.10736080456597771
339.0,0.12529776280746388
339.5,0.1453524471009558
340.0,0.16713021929669603
340.5,0.19022167644313487
341.0,0.21421223107438706
341.5,0.23869171195860284
342.0,0.2632637513035425
342.5,0.2875547300874236
343.0,0.31122206446596845
343.5,0.3339616328213427
344.0,0.3555141645544743
344.5,0.3756704376474723
345.0,0.3942751616976342
345.5,0.41122945581686476
346.0,0.42649186569391473
346.5,0.440077900371061
347.0,0.45205810599785773
347.5,0.4625547300874237
348.0,0.4717370647215486
348.5,0.4798155898689513
349.0,0.4870350676899883
349.5,0.4936667646687632
350.0,0.5000000000000002
350.5,0.5063332353312366
351.0,0.5129649323100115
351.5,0.5201844101310484
352.0,0.5282629352784513
352.5,0.5374452699125772
353.0,0.5479418940021428
353.5,0.5599220996289387
354.0,0.5735081343060848
354.5,0.588770544183135
355.0,0.6057248383023653
355.5,0.6243295623525272
356.0,0.6444858354455252
356.5,0.6660383671786568
357.0,0.6887779355340305
357.5,0.7124452699125771
358.0,0.7367362486964582
358.5,0.7613082880413977
359.0,0.7857877689256116
359.5,0.8097783235568645
360.0,0.8328697807033034
360.5,0.8546475528990437
361.0,0.8747022371925357
361.5,0.8926391954340211
362.0,0.9080878801791419
362.5,0.9207106781186544
363.0,0.9302110543873896
363.5,0.9363407978789039
364.0,0.9389061893845564
364.5,0.9377729404545346
365.0,0.9328697807033042
365.5,0.9241906041204019
366.0,0.9117951199926219
366.5,0.8958079904341896
367.0,0.8764164733631996
367.5,0.8538666261498871
368.0,0.8284581602007735
368.5,0.8005380695714501
369.0,0.7704931865125358
369.5,0.7387418429160663
370.0,0.7057248383023657
370.5,0.6718959317386276
371.0,0.6377120864981065
371.5,0.6036237020738199
372.0,0.5700650682103909
372.5,0.5374452699125767
373.0,0.5061397610702059
373.5,0.4764828076861668
374.0,0.44876098011799265
374.5,0.423207847775746
375.0,0.4000000000000016
375.5,0.37925448410522694
376.0,0.3610277166229784
376.5,0.3453158874761602
377.0,0.3320568400548056
377.5,0.32113337385011403
378.0,0.3123778813311153
378.5,0.3055781979782705
379.0,0.3004845146269053
379.5,0.296817175253329
380.0,0.29427516169763446
380.5,0.29254505009198123
381.0,0.2913102123624541
381.5,0.2902600303764603
382.0,0.2890988902577212
382.5,0.28755473008742316
383.0,0.2853869255117898
383.5,0.2823933144034847
384.0,0.27841618326640905
384.5,0.27334706399862585
385.0,0.26713021929669634
385.5,0.259764727664493
386.0,0.25130511387447463
386.5,0.24186050695876993
387.0,0.23159234448759952
387.5,0.22071067811865502
388.0,0.2094691702793519
388.5,0.19815890451388743
389.0,0.18710116168245375
389.5,0.1766393401090028
390.0,0.16713021929669608
390.5,0.15893478343508927
391.0,0.15240883219939858
391.5,0.14789361201069362
392.0,0.1457067008450472
392.5,0.14613337385011343
393.0,0.14941866559097838
393.5,0.15576032798366923
394.0,0.16530286129544375
394.5,0.17813276952844465
395.0,0.19427516169763412
395.5,0.21369178769783698
396.0,0.2362805624348835
396.5,0.2618765955333871
397.0,0.2902547071228668
397.5,0.32113337385011276
398.0,0.3541800142630538
398.5,0.38901748992104124
399.0,0.4252316688149989
399.5,0.46237987166071665
400.0,0.49999999999999944
400.5,0.5376201283392815
401.0,0.5747683311850006
401.5,0.610982510078957
402.0,0.6458199857369458
402.5,0.678866626149885
403.0,0.709745292877132
403.5,0.7381234044666123
404.0,0.7637194375651153
404.5,0.7863082123021624
405.0,0.8057248383023653
405.5,0.8218672304715547
406.0,0.8346971387045562
406.5,0.8442396720163302
407.0,0.8505813344090207
407.5,0.8538666261498863
408.0,0.8542932991549529
408.5,0.8521063879893077
409.0,0.8475911678006015
409.5,0.8410652165649117
410.0,0.8328697807033035
410.5,0.8233606598909982
411.0,0.812898838317546
411.5,0.8018410954861127
412.0,0.7905308297206475
412.5,0.7792893218813454
413.0,0.7684076555124008
413.5,0.7581394930412305
414.0,0.7486948861255258
414.5,0.740235272335507
415.0,0.7328697807033039
415.5,0.7266529360013744
416.0,0.7215838167335916
416.5,0.7176066855965154
417.0,0.714613074488211
417.5,0.7124452699125762
418.0,0.7109011097422785
418.5,0.7097399696235389
419.0,0.7086897876375466
419.5,0.7074549499080183
420.0,0.7057248383023663
420.5,0.7031828247466722
421.0,0.6995154853730952
421.5,0.6944218020217308
422.0,0.6876221186688837
422.5,0.6788666261498864
423.0,0.6679431599451935
423.5,0.6546841125238412
424.0,0.6389722833770219
424.5,0.6207455158947738
425.0,0.6000000000000003
425.5,0.5767921522242533
426.0,0.5512390198820094
426.5,0.523517192313833
427.0,0.4938602389297971
427.5,0.4625547300874232
428.0,0.42993493178961184
428.5,0.39637629792617946
429.0,0.3622879135018964
429.5,0.32810406826137456
430.0,0.2942751616976329
430.5,0.26125815708393574
431.0,0.2295068134874642
431.5,0.1994619304285528
432.0,0.1715418397992265
432.5,0.14613337385011493
433.0,0.12358352663680001
433.5,0.10419200956581193
434.0,0.08820488000737788
434.5,0.0758093958795989
435.0,0.06713021929669641
435.5,0.06222705954546512
436.0,0.061093810615443445
436.5,0.06365920212109585
437.0,0.06978894561260976
437.5,0.07928932188134526
438.0,0.09191211982085704
438.5,0.10736080456597819
439.0,0.12529776280746355
439.5,0.1453524471009563
440.0,0.16713021929669544
440.5,0.190221676443134
441.0,0.21421223107438805
441.5,0.23869171195860142
442.0,0.2632637513035423
442.5,0.28755473008742216
443.0,0.3112220644659687
443.5,0.3339616328213417
444.0,0.35551416455447443
444.5,0.3756704376474712
445.0,0.3942751616976341
445.5,0.41122945581686554
446.0,0.4264918656939146
446.5,0.4400779003710617
447.0,0.4520581059978569
447.5,0.4625547300874231
448.0,0.4717370647215472
448.5,0.47981558986895056
449.0,0.487035067689987
449.5,0.49366676466876386
450.0,0.4999999999999997
450.5,0.5063332353312366
451.0,0.5129649323100121
451.5,0.5201844101310484
452.0,0.5282629352784518
452.5,0.537445269912576
453.0,0.5479418940021423
453.5,0.5599220996289375
454.0,0.573508134306085
454.5,0.588770544183134
455.0,0.6057248383023662
455.5,0.624329562352527
456.0,0.644485835445526
456.5,0.6660383671786568
457.0,0.6887779355340317
457.5,0.7124452699125766
458.0,0.736736248696458
458.5,0.7613082880413977
459.0,0.7857877689256109
459.5,0.8097783235568649
460.0,0.8328697807033026
460.5,0.8546475528990439
461.0,0.8747022371925347
461.5,0.8926391954340219
462.0,0.9080878801791428
462.5,0.9207106781186548
463.0,0.9302110543873894
463.5,0.9363407978789036
464.0,0.9389061893845561
464.5,0.9377729404545346
465.0,0.9328697807033034
465.5,0.924190604120402
466.0,0.9117951199926219
466.5,0.8958079904341897
467.0,0.8764164733631997
467.5,0.8538666261498857
468.0,0.8284581602007745
468.5,0.8005380695714481
469.0,0.7704931865125367
469.5,0.7387418429160638
470.0,0.7057248383023667
470.5,0.671895931738625
471.0,0.6377120864981067
471.5,0.6036237020738201
472.0,0.5700650682103888
472.5,0.5374452699125774
473.0,0.5061397610702032
473.5,0.47648280768616724
474.0,0.44876098011799015
474.5,0.4232078477757463
475.0,0.39999999999999925
475.5,0.37925448410522705
476.0,0.3610277166229778
476.5,0.3453158874761603
477.0,0.3320568400548053
477.5,0.3211333738501123
478.0,0.3123778813311148
478.5,0.3055781979782689
479.0,0.3004845146269046
479.5,0.2968171752533276
480.0,0.29427516169763446
480.5,0.2925450500919817
481.0,0.2913102123624541
481.5,0.2902600303764597
482.0,0.2890988902577206
482.5,0.28755473008742266
483.0,0.28538692551178896
483.5,0.28239331440348436
484.0,0.2784161832664082
484.5,0.2733470639986259
485.0,0.267130219296696
485.5,0.2597647276644931
486.0,0.25130511387447446
486.5,0.24186050695877032
487.0,0.23159234448760005
487.5,0.22071067811865558
488.0,0.20946917027935258
488.5,0.19815890451388718
489.0,0.18710116168245386
489.5,0.1766393401090018
490.0,0.16713021929669614
490.5,0.1589347834350898
491.0,0.15240883219939932
491.5,0.14789361201069362
492.0,0.14570670084504775
492.5,0.14613337385011393
493.0,0.1494186655909788
493.5,0.15576032798366912
494.0,0.16530286129544414
494.5,0.17813276952844453
495.0,0.194275161697635
495.5,0.2136917876978367
496.0,0.2362805624348846
496.5,0.26187659553338655
497.0,0.2902547071228681
497.5,0.321133373850112
498.0,0.3541800142630535
498.5,0.3890174899210398
499.0,0.4252316688149987
499.5,0.46237987166071765
500.0,0.49999999999999845
500.5,0.5376201283392831
501.0,0.5747683311849996
501.5,0.6109825100789585
502.0,0.645819985736945
502.5,0.6788666261498866
503.0,0.7097452928771306
503.5,0.7381234044666122
504.0,0.7637194375651142
504.5,0.7863082123021621
505.0,0.8057248383023662
505.5,0.8218672304715547
506.0,0.8346971387045566
506.5,0.8442396720163305
507.0,0.8505813344090211
507.5,0.853866626149886
508.0,0.8542932991549523
508.5,0.8521063879893065
509.0,0.8475911678006024
509.5,0.8410652165649114
510.0,0.8328697807033044
510.5,0.8233606598909978
511.0,0.8128988383175466
511.5,0.8018410954861124
512.0,0.7905308297206479
512.5,0.7792893218813449
513.0,0.7684076555124005
513.5,0.7581394930412308
514.0,0.7486948861255264
514.5,0.7402352723355073
515.0,0.7328697807033036
515.5,0.7266529360013744
516.0,0.7215838167335914
516.5,0.7176066855965157
517.0,0.7146130744882107
517.5,0.7124452699125774
518.0,0.7109011097422784
518.5,0.709739969623539
519.0,0.708689787637546
519.5,0.7074549499080184
520.0,0.7057248383023655
520.5,0.7031828247466718
521.0,0.6995154853730956
521.5,0.6944218020217303
522.0,0.6876221186688856
522.5,0.6788666261498858
523.0,0.6679431599451945
523.5,0.6546841125238404
524.0,0.638972283377023
524.5,0.6207455158947739
525.0,0.6000000000000018
525.5,0.5767921522242547
526.0,0.5512390198820112
526.5,0.5235171923138316
527.0,0.49386023892979575
527.5,0.46255473008742515
528.0,0.4299349317896139
528.5,0.39637629792617796
529.0,0.3622879135018949
529.5,0.32810406826137656
530.0,0.29427516169763834
530.5,0.26125815708393435
531.0,0.2295068134874647
531.5,0.19946193042855323
532.0,0.1715418397992253
532.5,0.1461333738501139
533.0,0.12358352663680122
533.5,0.10419200956581298
534.0,0.0882048800073772
534.5,0.07580939587959842
535.0,0.0671302192966968
535.5,0.062227059545465924
536.0,0.0610938106154434
536.5,0.06365920212109565
537.0,0.06978894561260944
537.5,0.07928932188134566
538.0,0.09191211982085762
538.5,0.10736080456597734
539.0,0.12529776280746246
539.5,0.14535244710095716
540.0,0.1671302192966964
540.5,0.1902216764431341
541.0,0.2142122310743856
541.5,0.23869171195860245
542.0,0.26326375130354085
542.5,0.2875547300874208
543.0,0.3112220644659698
543.5,0.3339616328213427
544.0,0.35551416455447304
544.5,0.37567043764747
545.0,0.394275161697635
545.5,0.4112294558168645
546.0,0.4264918656939137
546.5,0.4400779003710615
547.0,0.45205810599785756
547.5,0.46255473008742237
548.0,0.4717370647215466
548.5,0.4798155898689511
549.0,0.4870350676899875
549.5,0.4936667646687618
550.0,0.49999999999999767
550.5,0.5063332353312372
551.0,0.5129649323100114
551.5,0.5201844101310478
552.0,0.5282629352784523
552.5,0.5374452699125766
553.0,0.5479418940021414
553.5,0.5599220996289366
554.0,0.5735081343060858
554.5,0.5887705441831348
555.0,0.6057248383023641
555.5,0.6243295623525267
556.0,0.6444858354455261
556.5,0.6660383671786565
557.0,0.6887779355340293
557.5,0.7124452699125785
558.0,0.7367362486964584
558.5,0.7613082880413968
559.0,0.7857877689256103
559.5,0.8097783235568653
560.0,0.8328697807033031
560.5,0.8546475528990425
561.0,0.8747022371925339
561.5,0.8926391954340225
562.0,0.9080878801791421
562.5,0.9207106781186543
563.0,0.9302110543873897
563.5,0.9363407978789039
564.0,0.9389061893845563
564.5,0.9377729404545345
565.0,0.9328697807033035
565.5,0.924190604120402
566.0,0.9117951199926233
566.5,0.8958079904341901
567.0,0.8764164733631994
567.5,0.853866626149887
568.0,0.8284581602007756
568.5,0.8005380695714478
569.0,0.7704931865125363
569.5,0.7387418429160667
570.0,0.7057248383023677
570.5,0.6718959317386246
571.0,0.6377120864981064
571.5,0.6036237020738233
572.0,0.570065068210392
572.5,0.5374452699125771
573.0,0.5061397610702064
573.5,0.47648280768616774
574.0,0.44876098011799004
574.5,0.4232078477757465
575.0,0.4000000000000019
575.5,0.3792544841052271
576.0,0.3610277166229781
576.5,0.34531588747616077
577.0,0.33205684005480823
577.5,0.3211333738501142
578.0,0.31237788133111544
578.5,0.3055781979782706
579.0,0.300484514626904
579.5,0.29681717525332835
580.0,0.2942751616976352
580.5,0.29254505009198284
581.0,0.29131021236245347
581.5,0.2902600303764603
582.0,0.2890988902577212
582.5,0.28755473008742216
583.0,0.285386925511789
583.5,0.28239331440348475
584.0,0.27841618326640916
584.5,0.27334706399862585
585.0,0.2671302192966961
585.5,0.25976472766449304
586.0,0.2513051138744748
586.5,0.24186050695877004
587.0,0.2315923444875997
587.5,0.2207106781186552
588.0,0.20946917027935325
588.5,0.19815890451388887
589.0,0.18710116168245325
589.5,0.17663934010900198
590.0,0.16713021929669686
590.5,0.15893478343508916
591.0,0.15240883219939863
591.5,0.1478936120106943
592.0,0.1457067008450484
592.5,0.14613337385011343
593.0,0.14941866559097827
593.5,0.1557603279836694
594.0,0.16530286129544286
594.5,0.1781327695284443
595.0,0.19427516169763284
595.5,0.21369178769783664
596.0,0.23628056243488466
596.5,0.26187659553338666
597.0,0.2902547071228674
597.5,0.3211333738501112
598.0,0.3541800142630538
598.5,0.3890174899210401
599.0,0.4252316688149977
599.5,0.46237987166071415
600.0,0.49999999999999883
600.5,0.5376201283392821
601.0,0.5747683311849987
601.5,0.610982510078959
602.0,0.6458199857369452
602.5,0.6788666261498857
603.0,0.7097452928771298
603.5,0.7381234044666123
604.0,0.7637194375651143
604.5,0.7863082123021621
605.0,0.805724838302364
605.5,0.8218672304715546
606.0,0.834697138704557
606.5,0.8442396720163308
607.0,0.8505813344090205
607.5,0.8538666261498864
608.0,0.854293299154954
608.5,0.8521063879893084
609.0,0.8475911678006017
609.5,0.8410652165649123
610.0,0.8328697807033051
610.5,0.8233606598909995
611.0,0.8128988383175461
611.5,0.8018410954861132
612.0,0.7905308297206486
612.5,0.7792893218813445
613.0,0.7684076555124002
613.5,0.7581394930412306
614.0,0.7486948861255261
614.5,0.740235272335507
615.0,0.7328697807033037
615.5,0.7266529360013745
616.0,0.7215838167335912
616.5,0.7176066855965155
617.0,0.7146130744882094
617.5,0.712445269912576
618.0,0.7109011097422789
618.5,0.709739969623538
619.0,0.7086897876375452
619.5,0.7074549499080177
620.0,0.7057248383023664
620.5,0.7031828247466712
621.0,0.6995154853730949
621.5,0.694421802021731
622.0,0.6876221186688861
622.5,0.6788666261498865
623.0,0.6679431599451949
623.5,0.6546841125238414
624.0,0.6389722833770214
624.5,0.6207455158947741
625.0,0.600000000000002
625.5,0.5767921522242552
626.0,0.5512390198820091
626.5,0.5235171923138353
627.0,0.4938602389297956
627.5,0.46255473008742254
628.0,0.4299349317896113
628.5,0.3963762979261824
629.0,0.36228791350189443
629.5,0.328104068261374
630.0,0.2942751616976359
630.5,0.2612581570839386
631.0,0.22950681348746427
631.5,0.1994619304285511
632.0,0.1715418397992277
632.5,0.14613337385011255
633.0,0.12358352663679883
633.5,0.1041920095658109
634.0,0.08820488000737862
634.5,0.07580939587959862
635.0,0.06713021929669613
635.5,0.06222705954546526
636.0,0.06109381061544321
636.5,0.06365920212109563
637.0,0.06978894561260962
637.5,0.07928932188134408
638.0,0.0919121198208581
638.5,0.10736080456597813
639.0,0.12529776280746346
639.5,0.14535244710095427
640.0,0.1671302192966969
640.5,0.19022167644313548
641.0,0.21421223107438717
641.5,0.23869171195860042
642.0,0.26326375130354374
642.5,0.2875547300874235
643.0,0.3112220644659676
643.5,0.3339616328213422
644.0,0.35551416455447443
644.5,0.3756704376474716
645.0,0.39427516169763277
645.5,0.4112294558168664
646.0,0.42649186569391545
646.5,0.440077900371061
647.0,0.45205810599785645
647.5,0.4625547300874242
648.0,0.4717370647215483
648.5,0.4798155898689505
649.0,0.4870350676899868
649.5,0.4936667646687636
650.0,0.49999999999999944
650.5,0.5063332353312353
651.0,0.5129649323100118
651.5,0.5201844101310483
652.0,0.5282629352784505
652.5,0.5374452699125747
653.0,0.547941894002144
653.5,0.559922099628939
654.0,0.573508134306084
654.5,0.5887705441831366
655.0,0.605724838302366
655.5,0.6243295623525267
656.0,0.6444858354455233
656.5,0.6660383671786583
657.0,0.6887779355340313
657.5,0.7124452699125752
658.0,0.7367362486964552
658.5,0.7613082880413985
659.0,0.7857877689256118
659.5,0.8097783235568635
660.0,0.8328697807033059
660.5,0.854647552899045
661.0,0.8747022371925359
661.5,0.8926391954340213
662.0,0.9080878801791417
662.5,0.9207106781186536
663.0,0.9302110543873886
663.5,0.9363407978789031
664.0,0.9389061893845561
664.5,0.9377729404545347
665.0,0.9328697807033043
665.5,0.9241906041204012
666.0,0.9117951199926222
666.5,0.89580799043419
667.0,0.8764164733632023
667.5,0.8538666261498851
668.0,0.8284581602007737
668.5,0.8005380695714504
669.0,0.770493186512539
669.5,0.7387418429160629
670.0,0.7057248383023658
670.5,0.6718959317386277
671.0,0.6377120864981051
671.5,0.6036237020738219
672.0,0.5700650682103928
672.5,0.5374452699125812
673.0,0.5061397610702038
673.5,0.4764828076861677
674.0,0.4487609801179934
674.5,0.4232078477757494
675.0,0.3999999999999996
675.5,0.3792544841052274
676.0,0.36102771662298005
676.5,0.34531588747615877
677.0,0.3320568400548063
677.5,0.32113337385011476
678.0,0.3123778813311172
678.5,0.3055781979782703
679.0,0.30048451462690606
679.5,0.2968171752533298
680.0,0.2942751616976365
680.5,0.29254505009198023
681.0,0.2913102123624528
681.5,0.29026003037646014
682.0,0.2890988902577202
682.5,0.2875547300874227
683.0,0.28538692551178946
683.5,0.28239331440348503
684.0,0.27841618326640827
684.5,0.27334706399862596
685.0,0.2671302192966969
685.5,0.2597647276644923
686.0,0.2513051138744742
686.5,0.24186050695876976
687.0,0.23159234448760035
687.5,0.22071067811865375
688.0,0.20946917027935158
688.5,0.19815890451388707
689.0,0.18710116168245355
689.5,0.17663934010900334
690.0,0.1671302192966977
690.5,0.15893478343509038
691.0,0.15240883219939913
691.5,0.14789361201069373
692.0,0.14570670084504772
692.5,0.14613337385011343
693.0,0.14941866559097944
693.5,0.155760327983669
694.0,0.16530286129544258
694.5,0.1781327695284426
695.0,0.19427516169763473
695.5,0.2136917876978366
696.0,0.23628056243488205
696.5,0.26187659553338966
697.0,0.2902547071228685
697.5,0.3211333738501125
698.0,0.35418001426305057
698.5,0.3890174899210417
699.0,0.42523166881499674
699.5,0.4623798716607132
700.0,0.49999999999999395
700.5,0.5376201283392825
701.0,0.574768331184999
701.5,0.6109825100789543
702.0,0.6458199857369479
702.5,0.678866626149886
703.0,0.7097452928771301
703.5,0.7381234044666088
704.0,0.7637194375651166
704.5,0.7863082123021621
705.0,0.8057248383023639
705.5,0.8218672304715527
706.0,0.8346971387045561
706.5,0.8442396720163298
707.0,0.8505813344090193
707.5,0.8538666261498875
708.0,0.8542932991549536
708.5,0.8521063879893077
709.0,0.8475911678006027
709.5,0.8410652165649115
710.0,0.8328697807033052
710.5,0.8233606598909988
711.0,0.8128988383175482
711.5,0.8018410954861126
712.0,0.7905308297206484
712.5,0.7792893218813461
713.0,0.7684076555123998
713.5,0.7581394930412304
714.0,0.7486948861255256
714.5,0.740235272335508
715.0,0.7328697807033043
715.5,0.7266529360013747
716.0,0.7215838167335914
716.5,0.717606685596517
717.0,0.7146130744882085
717.5,0.7124452699125764
718.0,0.7109011097422772
718.5,0.7097399696235387
719.0,0.7086897876375442
719.5,0.7074549499080185
720.0,0.7057248383023642
720.5,0.7031828247466719
721.0,0.6995154853730935
721.5,0.6944218020217314
722.0,0.6876221186688846
722.5,0.678866626149887
723.0,0.667943159945193
723.5,0.6546841125238431
724.0,0.6389722833770242
724.5,0.6207455158947743
725.0,0.5999999999999996
725.5,0.5767921522242576
726.0,0.5512390198820066
726.5,0.5235171923138351
727.0,0.493860238929797
727.5,0.46255473008742903
728.0,0.4299349317896086
728.5,0.396376297926182
729.0,0.3622879135018968
729.5,0.32810406826137356
730.0,0.2942751616976334
730.5,0.2612581570839382
731.0,0.22950681348746654
731.5,0.19946193042855076
732.0,0.17154183979922571
732.5,0.14613337385011568
733.0,0.1235835266368016
733.5,0.1041920095658108
734.0,0.08820488000737743
734.5,0.0758093958795995
735.0,0.06713021929669541
735.5,0.062227059545465396
736.0,0.061093810615442945
736.5,0.06365920212109527
737.0,0.06978894561260979
737.5,0.07928932188134448
738.0,0.09191211982085622
738.5,0.10736080456597547
739.0,0.12529776280746446
739.5,0.1453524471009548
740.0,0.1671302192966946
740.5,0.19022167644313603
